,film_id,title,original_language,genre_ids,release_date,popularity,vote_average,vote_count,id,genre,release_year,release_month
3443,531219,Roald Dahl's The Witches,en,10751,2020-10-26,55,6.4,2581,10751,Family,2020,October
3444,770156,Lucy Shimmers And The Prince Of Peace,en,10751,2020-10-19,44,8.6,159,10751,Family,2020,October
3445,252,Willy Wonka & the Chocolate Factory,en,10751,1971-06-29,35,7.5,3091,10751,Family,1971,June
3446,643215,Asterix & Obelix: The Middle Kingdom,fr,10751,2023-02-01,49,4.8,612,10751,Family,2023,February
3447,400160,The SpongeBob Movie: Sponge on the Run,en,10751,2020-08-14,54,7.5,2711,10751,Family,2020,August
3448,136799,Trolls,en,10751,2016-10-13,37,6.7,3304,10751,Family,2016,October
3449,9325,The Jungle Book,en,10751,1967-10-18,56,7.3,5808,10751,Family,1967,October
3450,82690,Wreck-It Ralph,en,10751,2012-11-01,47,7.3,11546,10751,Family,2012,November
3451,893345,The Secret Kingdom,en,10751,2023-04-27,54,6.9,42,10751,Family,2023,April
3452,56288,Spy Kids: All the Time in the World,en,10751,2011-08-18,38,4.7,902,10751,Family,2011,August
3453,278927,The Jungle Book,en,10751,2016-04-07,40,6.9,7668,10751,Family,2016,April
3454,20352,Despicable Me,en,10751,2010-07-08,47,7.2,14147,10751,Family,2010,July
3455,10567,Dinosaur,en,10751,2000-05-19,45,6.5,2293,10751,Family,2000,May
3456,379686,Space Jam: A New Legacy,en,10751,2021-07-08,36,6.8,3732,10751,Family,2021,July
3457,335795,Monster High: The Movie,en,10751,2022-10-06,46,7.0,182,10751,Family,2022,October
3458,420809,Maleficent: Mistress of Evil,en,10751,2019-10-16,57,7.3,5699,10751,Family,2019,October
3459,585245,Clifford the Big Red Dog,en,10751,2021-11-10,46,7.2,1617,10751,Family,2021,November
3460,10527,Madagascar: Escape 2 Africa,en,10751,2008-10-30,62,6.5,6371,10751,Family,2008,October
3461,11430,The Lion King 1½,en,10751,2004-02-06,38,6.6,2782,10751,Family,2004,February
3462,11836,The SpongeBob SquarePants Movie,en,10751,2004-11-14,45,7.0,2618,10751,Family,2004,November
3463,946310,Pirates Down the Street II: The Ninjas from Across,nl,10751,2022-04-20,35,6.6,144,10751,Family,2022,April
3464,339984,Miracles from Heaven,en,10751,2016-03-17,45,7.4,1106,10751,Family,2016,March
3465,10386,The Iron Giant,en,10751,1999-08-06,41,7.9,5105,10751,Family,1999,August
3466,481084,The Addams Family,en,10751,2019-10-10,41,6.6,2124,10751,Family,2019,October
3467,228165,The SpongeBob Movie: Sponge Out of Water,en,10751,2015-01-28,33,6.1,2172,10751,Family,2015,January
3468,81188,Rise of the Guardians,en,10751,2012-11-21,37,7.4,6227,10751,Family,2012,November
3469,615677,We Can Be Heroes,en,10751,2020-12-25,34,6.1,707,10751,Family,2020,December
3470,522518,A Dog's Journey,en,10751,2019-05-03,37,8.0,1357,10751,Family,2019,May
3471,508439,Onward,en,10751,2020-02-29,31,7.7,5686,10751,Family,2020,February
3472,277217,Descendants,en,10751,2015-07-31,36,7.1,2156,10751,Family,2015,July
3473,329996,Dumbo,en,10751,2019-03-27,38,6.6,4088,10751,Family,2019,March
3474,10340,Lady and the Tramp,en,10751,1955-06-22,36,7.1,4879,10751,Family,1955,June
3475,73456,Barbie: Princess Charm School,en,10751,2011-08-11,39,7.4,712,10751,Family,2011,August
3476,11212,Baby's Day Out,en,10751,1994-07-01,40,6.3,1193,10751,Family,1994,July
3477,137116,Smurfs: The Lost Village,en,10751,2017-03-23,37,6.3,1326,10751,Family,2017,March
3478,446893,Trolls World Tour,en,10751,2020-03-11,37,7.3,1920,10751,Family,2020,March
3479,15969,The Return of Jafar,en,10751,1994-05-20,32,6.2,3203,10751,Family,1994,May
3480,10501,The Road to El Dorado,en,10751,2000-03-31,35,7.2,3477,10751,Family,2000,March
3481,16366,Joseph: King of Dreams,en,10751,2000-11-07,34,6.8,914,10751,Family,2000,November
3482,21972,Like Mike,en,10751,2002-07-03,24,6.1,458,10751,Family,2002,July
3483,7518,Over the Hedge,en,10751,2006-05-17,30,6.5,4138,10751,Family,2006,May
3484,368088,Little House: Bless All the Dear Children,en,10751,1983-12-17,24,5.2,11,10751,Family,1983,December
3485,522478,Peter Rabbit 2: The Runaway,en,10751,2021-03-25,35,7.2,714,10751,Family,2021,March
3486,448119,Dolittle,en,10751,2020-01-02,34,6.6,3399,10751,Family,2020,January
3487,11806,Beethoven,en,10751,1992-04-03,28,5.8,1905,10751,Family,1992,April
3488,13654,101 Dalmatians II: Patch's London Adventure,en,10751,2002-11-06,25,6.0,1068,10751,Family,2002,November
3489,5123,August Rush,en,10751,2007-11-21,27,7.4,2522,10751,Family,2007,November
3490,431580,Abominable,en,10751,2019-09-19,31,7.5,1876,10751,Family,2019,September
3491,77174,ParaNorman,en,10751,2012-08-03,29,7.0,2329,10751,Family,2012,August
3492,119321,Big Top Scooby-Doo!,en,10751,2012-10-22,32,7.8,183,10751,Family,2012,October
3493,1018403,Tom and Jerry: Snowman's Land,en,10751,2022-09-06,27,6.6,35,10751,Family,2022,September
3494,18269,Lady and the Tramp II: Scamp's Adventure,en,10751,2001-02-18,29,6.4,1160,10751,Family,2001,February
3495,974834,American Girl: Corinne Tan,en,10751,2023-07-28,30,6.3,6,10751,Family,2023,July
3496,413644,The Son of Bigfoot,en,10751,2017-07-26,22,6.6,440,10751,Family,2017,July
3497,11674,101 Dalmatians,en,10751,1996-11-27,34,5.9,3130,10751,Family,1996,November
3498,42246,Tom and Jerry: The Fast and the Furry,en,10751,2005-10-11,27,6.9,239,10751,Family,2005,October
3499,36819,Time Bandits,en,10751,1981-07-13,20,6.6,895,10751,Family,1981,July
3500,594328,Phineas and Ferb: The Movie: Candace Against the Universe,en,10751,2020-08-28,25,7.3,338,10751,Family,2020,August
3501,8204,The Spiderwick Chronicles,en,10751,2008-02-14,25,6.6,2429,10751,Family,2008,February
3502,11528,The Sandlot,en,10751,1993-04-07,24,7.5,1048,10751,Family,1993,April
3503,5559,Bee Movie,en,10751,2007-10-28,34,6.0,4499,10751,Family,2007,October
3504,811367,22 vs. Earth,en,10751,2021-04-30,26,7.1,392,10751,Family,2021,April
3505,130925,Partysaurus Rex,en,10751,2012-09-14,28,7.2,440,10751,Family,2012,September
3506,436931,Pokémon the Movie: I Choose You!,ja,10751,2017-07-15,25,7.0,588,10751,Family,2017,July
3507,385448,The Little Mermaid,en,10751,2018-08-02,21,5.0,813,10751,Family,2018,August
3508,10137,Stuart Little,en,10751,1999-12-17,30,6.0,4069,10751,Family,1999,December
3509,11704,The Secret of NIMH,en,10751,1982-06-17,29,7.4,725,10751,Family,1982,June
3510,1118203,The Swan Princess: A Fairytale Is Born,en,10751,2023-05-15,34,7.0,25,10751,Family,2023,May
3511,453575,Crayon Shin-chan: Invasion!! Alien Shiriri,ja,10751,2017-04-15,32,7.2,30,10751,Family,2017,April
3512,9904,The Wild,en,10751,2006-04-06,24,5.5,973,10751,Family,2006,April
3513,211672,Minions,en,10751,2015-06-17,26,6.4,9969,10751,Family,2015,June
3514,417320,Descendants 2,en,10751,2017-07-21,32,7.4,1507,10751,Family,2017,July
3515,350499,Pokémon the Movie: Hoopa and the Clash of Ages,ja,10751,2015-07-18,23,6.8,250,10751,Family,2015,July
3516,2300,Space Jam,en,10751,1996-11-15,27,6.8,5608,10751,Family,1996,November
3517,44874,Barbie: A Fashion Fairytale,en,10751,2010-09-14,24,7.2,703,10751,Family,2010,September
3518,654028,The Christmas Chronicles: Part Two,en,10751,2020-11-18,26,6.5,899,10751,Family,2020,November
3519,9279,Jingle All the Way,en,10751,1996-11-21,21,6.0,2352,10751,Family,1996,November
3520,274862,The Lego Ninjago Movie,en,10751,2017-09-21,25,6.5,926,10751,Family,2017,September
3521,2899,Asterix & Obelix: Mission Cleopatra,fr,10751,2002-01-30,24,7.4,3184,10751,Family,2002,January
3522,939210,Blue's Big City Adventure,en,10751,2022-11-18,30,7.3,95,10751,Family,2022,November
3523,11621,Porco Rosso,ja,10751,1992-07-18,22,7.8,2921,10751,Family,1992,July
3524,14873,The Jungle Book 2,en,10751,2003-02-07,25,5.9,1063,10751,Family,2003,February
3525,14442,Ella Enchanted,en,10751,2004-04-09,25,6.4,1699,10751,Family,2004,April
3526,39691,Cats & Dogs: The Revenge of Kitty Galore,en,10751,2010-07-29,20,5.2,582,10751,Family,2010,July
3527,622855,Jingle Jangle: A Christmas Journey,en,10751,2020-11-06,21,6.6,460,10751,Family,2020,November
3528,382190,Pokémon the Movie: Volcanion and the Mechanical Marvel,ja,10751,2016-07-16,20,6.7,162,10751,Family,2016,July
3529,668461,Slumberland,en,10751,2022-11-18,30,7.4,709,10751,Family,2022,November
3530,1175342,WARRIOR STRONG,en,10751,2023-09-29,35,0.0,0,10751,Family,2023,September
3531,129533,Barbie: The Princess & The Popstar,en,10751,2012-09-13,23,7.1,554,10751,Family,2012,September
3532,10996,Stuart Little 2,en,10751,2002-07-19,22,5.7,2226,10751,Family,2002,July
3533,34204,Return to Halloweentown,en,10751,2006-10-20,16,6.7,571,10751,Family,2006,October
3534,116322,The Legend of La Llorona,es,10751,2011-10-21,25,7.8,225,10751,Family,2011,October
3535,14817,Good Burger,en,10751,1997-07-25,22,6.0,433,10751,Family,1997,July
3536,447365,Guardians of the Galaxy Vol. 3,en,878,2023-05-03,336,8.0,4935,878,Science Fiction,2023,May
3537,670292,The Creator,en,878,2023-09-27,372,7.7,34,878,Science Fiction,2023,September
3538,76600,Avatar: The Way of Water,en,878,2022-12-14,241,7.7,9824,878,Science Fiction,2022,December
3539,283995,Guardians of the Galaxy Vol. 2,en,878,2017-04-19,113,7.6,20349,878,Science Fiction,2017,April
3540,1103825,War of the Worlds: The Attack,en,878,2023-04-21,119,5.3,126,878,Science Fiction,2023,April
3541,335984,Blade Runner 2049,en,878,2017-10-04,110,7.5,12327,878,Science Fiction,2017,October
3542,126889,Alien: Covenant,en,878,2017-05-09,93,6.1,7822,878,Science Fiction,2017,May
3543,536554,M3GAN,en,878,2022-12-28,89,7.2,3208,878,Science Fiction,2022,December
3544,981314,Alien Invasion,en,878,2023-05-11,101,5.5,46,878,Science Fiction,2023,May
3545,438631,Dune,en,878,2021-09-15,113,7.8,9417,878,Science Fiction,2021,September
3546,24428,The Avengers,en,878,2012-04-25,98,7.7,29165,878,Science Fiction,2012,April
3547,580489,Venom: Let There Be Carnage,en,878,2021-09-30,96,6.8,9182,878,Science Fiction,2021,September
3548,373571,Godzilla: King of the Monsters,en,878,2019-05-29,88,6.7,5479,878,Science Fiction,2019,May
3549,700391,65,en,878,2023-03-02,82,6.1,1645,878,Science Fiction,2023,March
3550,396263,GANTZ:O,ja,878,2016-10-14,87,7.3,682,878,Science Fiction,2016,October
3551,624860,The Matrix Resurrections,en,878,2021-12-16,70,6.5,5017,878,Science Fiction,2021,December
3552,98566,Teenage Mutant Ninja Turtles,en,878,2014-08-07,76,5.9,6391,878,Science Fiction,2014,August
3553,842675,The Wandering Earth II,zh,878,2023-01-22,74,7.2,352,878,Science Fiction,2023,January
3554,348350,Solo: A Star Wars Story,en,878,2018-05-15,93,6.6,7904,878,Science Fiction,2018,May
3555,131631,The Hunger Games: Mockingjay - Part 1,en,878,2014-11-19,86,6.8,14724,878,Science Fiction,2014,November
3556,524434,Eternals,en,878,2021-11-03,71,6.9,7492,878,Science Fiction,2021,November
3557,336843,Maze Runner: The Death Cure,en,878,2018-01-10,50,7.1,7141,878,Science Fiction,2018,January
3558,406990,What Happened to Monday,en,878,2017-08-18,56,7.2,5687,878,Science Fiction,2017,August
3559,1072371,Jules,en,878,2023-08-10,75,7.8,61,878,Science Fiction,2023,August
3560,335983,Venom,en,878,2018-09-28,70,6.8,14723,878,Science Fiction,2018,September
3561,620705,Crater,en,878,2023-05-12,70,6.7,207,878,Science Fiction,2023,May
3562,119450,Dawn of the Planet of the Apes,en,878,2014-06-26,59,7.3,10321,878,Science Fiction,2014,June
3563,106,Predator,en,878,1987-06-12,58,7.5,7264,878,Science Fiction,1987,June
3564,406759,Moonfall,en,878,2022-02-03,58,6.4,2649,878,Science Fiction,2022,February
3565,87101,Terminator Genisys,en,878,2015-06-23,67,5.9,7870,878,Science Fiction,2015,June
3566,315837,Ghost in the Shell,en,878,2017-03-29,55,6.1,7581,878,Science Fiction,2017,March
3567,575322,Project Gemini,en,878,2022-01-06,68,5.9,363,878,Science Fiction,2022,January
3568,520763,A Quiet Place Part II,en,878,2021-05-21,61,7.5,5689,878,Science Fiction,2021,May
3569,514207,Invasion,ru,878,2020-01-01,56,6.9,728,878,Science Fiction,2020,January
3570,76757,Jupiter Ascending,en,878,2015-02-04,54,5.4,6352,878,Science Fiction,2015,February
3571,62,2001: A Space Odyssey,en,878,1968-04-02,49,8.1,10575,878,Science Fiction,1968,April
3572,91314,Transformers: Age of Extinction,en,878,2014-06-25,58,5.9,7580,878,Science Fiction,2014,June
3573,70981,Prometheus,en,878,2012-05-30,60,6.5,11255,878,Science Fiction,2012,May
3574,581726,Infinite,en,878,2021-09-09,48,6.6,1441,878,Science Fiction,2021,September
3575,871,Planet of the Apes,en,878,1968-02-07,41,7.6,3086,878,Science Fiction,1968,February
3576,346910,The Predator,en,878,2018-09-05,49,5.6,4265,878,Science Fiction,2018,September
3577,78,Blade Runner,en,878,1982-06-25,57,7.9,12770,878,Science Fiction,1982,June
3578,297556,Justice League: Throne of Atlantis,en,878,2015-01-13,48,7.0,848,878,Science Fiction,2015,January
3579,601,E.T. the Extra-Terrestrial,en,878,1982-06-11,50,7.5,10466,878,Science Fiction,1982,June
3580,843794,JUNG_E,ko,878,2023-01-12,45,6.3,506,878,Science Fiction,2023,January
3581,646380,Don't Look Up,en,878,2021-12-07,43,7.1,7224,878,Science Fiction,2021,December
3582,1724,The Incredible Hulk,en,878,2008-06-12,53,6.2,11005,878,Science Fiction,2008,June
3583,38,Eternal Sunshine of the Spotless Mind,en,878,2004-03-19,54,8.1,13709,878,Science Fiction,2004,March
3584,1033219,Attack on Titan,en,878,2022-09-30,51,6.0,163,878,Science Fiction,2022,September
3585,13475,Star Trek,en,878,2009-05-06,43,7.4,9314,878,Science Fiction,2009,May
3586,169934,Iron Man: Rise of Technovore,ja,878,2013-04-24,41,5.9,157,878,Science Fiction,2013,April
3587,34851,Predators,en,878,2010-07-03,41,6.2,3734,878,Science Fiction,2010,July
3588,601796,Alienoid,ko,878,2022-07-20,42,7.2,163,878,Science Fiction,2022,July
3589,294254,Maze Runner: The Scorch Trials,en,878,2015-09-09,48,6.7,9669,878,Science Fiction,2015,September
3590,290859,Terminator: Dark Fate,en,878,2019-10-23,40,6.5,4652,878,Science Fiction,2019,October
3591,340102,The New Mutants,en,878,2020-04-02,33,6.1,3106,878,Science Fiction,2020,April
3592,102899,Ant-Man,en,878,2015-07-14,38,7.1,18729,878,Science Fiction,2015,July
3593,948163,Timescape,en,878,2022-08-19,36,7.8,18,878,Science Fiction,2022,August
3594,169,Predator 2,en,878,1990-11-21,41,6.3,2900,878,Science Fiction,1990,November
3595,72559,G.I. Joe: Retaliation,en,878,2013-03-27,40,5.6,5217,878,Science Fiction,2013,March
3596,17654,District 9,en,878,2009-08-05,36,7.4,8720,878,Science Fiction,2009,August
3597,1498,Teenage Mutant Ninja Turtles,en,878,1990-03-30,37,6.6,1578,878,Science Fiction,1990,March
3598,44943,Battle: Los Angeles,en,878,2011-03-08,39,5.7,3185,878,Science Fiction,2011,March
3599,461130,Code 8,en,878,2019-12-06,24,6.2,1596,878,Science Fiction,2019,December
3600,158015,The Purge,en,878,2013-05-31,33,6.3,7870,878,Science Fiction,2013,May
3601,522402,Finch,en,878,2021-11-04,45,7.9,3080,878,Science Fiction,2021,November
3602,185,A Clockwork Orange,en,878,1971-12-19,38,8.2,11946,878,Science Fiction,1971,December
3603,1924,Superman,en,878,1978-12-14,44,7.1,3467,878,Science Fiction,1978,December
3604,88104,Emmanuelle in Space 3: A Lesson in Love,en,878,1994-08-02,34,5.1,7,878,Science Fiction,1994,August
3605,1927,Hulk,en,878,2003-06-19,40,5.5,5392,878,Science Fiction,2003,June
3606,63,Twelve Monkeys,en,878,1995-12-29,34,7.6,7677,878,Science Fiction,1995,December
3607,152,Star Trek: The Motion Picture,en,878,1979-12-07,40,6.5,1561,878,Science Fiction,1979,December
3608,206487,Predestination,en,878,2014-08-28,34,7.4,5889,878,Science Fiction,2014,August
3609,97020,RoboCop,en,878,2014-01-30,32,5.8,5132,878,Science Fiction,2014,January
3610,1452,Superman Returns,en,878,2006-06-28,31,5.7,3859,878,Science Fiction,2006,June
3611,168,Star Trek IV: The Voyage Home,en,878,1986-11-26,25,7.2,1332,878,Science Fiction,1986,November
3612,929,Godzilla,en,878,1998-05-20,30,5.6,3541,878,Science Fiction,1998,May
3613,9482,Judge Dredd,en,878,1995-06-30,28,5.8,2184,878,Science Fiction,1995,June
3614,87421,Riddick,en,878,2013-09-02,30,6.3,3788,878,Science Fiction,2013,September
3615,816,Austin Powers: International Man of Mystery,en,878,1997-05-02,25,6.6,3084,878,Science Fiction,1997,May
3616,1954,The Butterfly Effect,en,878,2004-01-17,30,7.6,6890,878,Science Fiction,2004,January
3617,299687,The 5th Wave,en,878,2016-01-14,38,5.9,5478,878,Science Fiction,2016,January
3618,300668,Annihilation,en,878,2018-02-22,39,6.4,8013,878,Science Fiction,2018,February
3619,438590,A-X-L,en,878,2018-08-23,25,6.3,1108,878,Science Fiction,2018,August
3620,76726,Chronicle,en,878,2012-02-01,27,6.8,4890,878,Science Fiction,2012,February
3621,942199,Simulant,en,878,2023-03-29,35,5.9,100,878,Science Fiction,2023,March
3622,40662,Batman: Under the Red Hood,en,878,2010-07-27,27,7.8,1461,878,Science Fiction,2010,July
3623,1001835,Wifelike,en,878,2022-08-12,26,7.1,165,878,Science Fiction,2022,August
3624,614911,The Midnight Sky,en,878,2020-12-10,22,5.8,1663,878,Science Fiction,2020,December
3625,13851,Batman: Gotham Knight,en,878,2008-07-08,30,6.7,605,878,Science Fiction,2008,July
3626,976720,Vesper,en,878,2022-08-17,30,6.5,415,878,Science Fiction,2022,August
3627,840,Close Encounters of the Third Kind,en,878,1977-11-18,25,7.4,3837,878,Science Fiction,1977,November
3628,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,en,878,1991-03-22,28,6.1,1002,878,Science Fiction,1991,March
3629,675319,Zone 414,en,878,2021-09-03,21,5.4,225,878,Science Fiction,2021,September
3630,238615,Self/less,en,878,2015-07-10,36,6.4,2904,878,Science Fiction,2015,July
3631,453405,Gemini Man,en,878,2019-10-02,28,6.3,4716,878,Science Fiction,2019,October
3632,68724,Elysium,en,878,2013-08-07,29,6.5,8224,878,Science Fiction,2013,August
3633,244267,I Origins,en,878,2014-07-18,27,7.6,3030,878,Science Fiction,2014,July
3634,2277,Bicentennial Man,en,878,1999-12-17,29,7.2,3337,878,Science Fiction,1999,December
3635,792307,Poor Things,en,878,2023-10-11,34,0.0,0,878,Science Fiction,2023,October
3636,183011,Justice League: The Flashpoint Paradox,en,878,2013-07-30,28,7.9,1693,878,Science Fiction,2013,July
3637,615469,Spiderhead,en,878,2022-06-17,25,5.8,1359,878,Science Fiction,2022,June
3638,530382,In the Shadow of the Moon,en,878,2019-09-27,23,6.1,1267,878,Science Fiction,2019,September
3639,49047,Gravity,en,878,2013-10-03,31,7.2,14462,878,Science Fiction,2013,October
3640,70160,The Hunger Games,en,878,2012-03-12,30,7.2,20635,878,Science Fiction,2012,March
3641,15613,Fire in the Sky,en,878,1993-03-12,18,6.6,510,878,Science Fiction,1993,March
3642,324670,Spectral,en,878,2016-12-09,27,6.4,1549,878,Science Fiction,2016,December
3643,11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,en,878,1984-08-15,30,6.0,359,878,Science Fiction,1984,August
3644,870096,Restart the Earth,zh,878,2021-09-03,27,6.8,121,878,Science Fiction,2021,September
3645,300681,Replicas,en,878,2018-10-25,25,6.0,1212,878,Science Fiction,2018,October
3646,1006851,Office Invasion,en,878,2022-08-10,27,5.7,101,878,Science Fiction,2022,August
3647,535167,The Wandering Earth,zh,878,2019-02-05,23,6.6,795,878,Science Fiction,2019,February
3648,1103,Escape from New York,en,878,1981-05-23,24,7.1,2805,878,Science Fiction,1981,May
3649,80274,Ender's Game,en,878,2013-10-24,26,6.6,5432,878,Science Fiction,2013,October
3650,8078,Alien Resurrection,en,878,1997-11-12,31,6.1,4377,878,Science Fiction,1997,November
3651,430231,The Endless,en,878,2017-11-05,20,6.3,962,878,Science Fiction,2017,November
3652,537055,Wonder Woman: Bloodlines,en,878,2019-10-04,24,7.0,439,878,Science Fiction,2019,October
3653,408647,Teen Titans: The Judas Contract,en,878,2017-03-31,21,7.4,632,878,Science Fiction,2017,March
3654,487242,Suicide Squad: Hell to Pay,en,878,2018-03-23,19,7.1,606,878,Science Fiction,2018,March
3655,549294,Synchronic,en,878,2020-10-23,18,6.3,787,878,Science Fiction,2020,October
3656,693158,Proximity,en,878,2020-05-15,21,6.1,188,878,Science Fiction,2020,May
3657,830,Forbidden Planet,en,878,1956-03-23,23,7.3,830,878,Science Fiction,1956,March
3658,8077,Alien³,en,878,1992-05-22,29,6.4,5066,878,Science Fiction,1992,May
3659,548066,Level 16,en,878,2018-02-20,19,6.8,584,878,Science Fiction,2018,February
3660,2135,The Time Machine,en,878,2002-03-04,26,6.2,2051,878,Science Fiction,2002,March
3661,82700,After Earth,en,878,2013-05-30,24,5.2,6205,878,Science Fiction,2013,May
3662,560144,Skylines,en,878,2020-10-25,23,5.6,489,878,Science Fiction,2020,October
3663,586047,Seobok,ko,878,2021-04-12,19,7.3,185,878,Science Fiction,2021,April
3664,227719,Project Almanac,en,878,2015-01-28,29,6.7,2397,878,Science Fiction,2015,January
3665,145135,Dark Skies,en,878,2013-02-21,23,6.3,1665,878,Science Fiction,2013,February
3666,8337,They Live,en,878,1988-11-23,21,7.3,2691,878,Science Fiction,1988,November
3667,597890,Voyagers,en,878,2021-04-08,19,6.0,715,878,Science Fiction,2021,April
3668,142061,"Batman: The Dark Knight Returns, Part 2",en,878,2013-01-03,22,7.9,1344,878,Science Fiction,2013,January
3669,9348,Species,en,878,1995-07-07,25,5.9,1459,878,Science Fiction,1995,July
3670,6795,Zathura: A Space Adventure,en,878,2005-11-06,24,6.4,3002,878,Science Fiction,2005,November
3671,42684,Skyline,en,878,2010-11-11,24,5.0,1501,878,Science Fiction,2010,November
3672,167,K-PAX,en,878,2001-10-22,23,7.2,2168,878,Science Fiction,2001,October
3673,12101,Soylent Green,en,878,1973-04-18,21,6.9,1134,878,Science Fiction,1973,April
3674,11954,Lifeforce,en,878,1985-06-21,23,6.3,511,878,Science Fiction,1985,June
3675,123025,"Batman: The Dark Knight Returns, Part 1",en,878,2012-08-21,24,7.7,1457,878,Science Fiction,2012,August
3676,172,Star Trek V: The Final Frontier,en,878,1989-06-09,18,5.7,1066,878,Science Fiction,1989,June
3677,148980,Battlestar Galactica,en,878,1978-09-16,21,6.8,160,878,Science Fiction,1978,September
3678,13455,Push,en,878,2009-02-04,23,6.1,2110,878,Science Fiction,2009,February
3679,199,Star Trek: First Contact,en,878,1996-11-22,34,7.3,1590,878,Science Fiction,1996,November
3680,1172009,The Black Book,en,9648,2023-09-22,295,7.4,14,9648,Mystery,2023,September
3681,805298,In the Light of the Night,de,9648,2022-04-07,126,7.9,6,9648,Mystery,2022,April
3682,995012,The Tutor,en,9648,2023-03-24,165,6.3,55,9648,Mystery,2023,March
3683,536437,Hypnotic,en,9648,2023-05-11,140,6.5,592,9648,Mystery,2023,May
3684,945729,A Haunting in Venice,en,9648,2023-09-13,138,6.8,479,9648,Mystery,2023,September
3685,1000475,River Wild,en,9648,2023-08-01,117,6.6,94,9648,Mystery,2023,August
3686,22620,Scooby-Doo! The Mystery Begins,en,9648,2009-09-12,58,6.4,643,9648,Mystery,2009,September
3687,1070802,Confidential Informant,en,9648,2023-06-27,60,6.4,89,9648,Mystery,2023,June
3688,210577,Gone Girl,en,9648,2014-10-01,56,7.9,17381,9648,Mystery,2014,October
3689,419430,Get Out,en,9648,2017-02-24,50,7.6,16077,9648,Mystery,2017,February
3690,505026,Death on the Nile,en,9648,2022-02-09,51,6.5,3035,9648,Mystery,2022,February
3691,392044,Murder on the Orient Express,en,9648,2017-11-03,41,6.7,9239,9648,Mystery,2017,November
3692,9637,Scooby-Doo,en,9648,2002-06-14,43,6.1,4071,9648,Mystery,2002,June
3693,13027,Eagle Eye,en,9648,2008-09-25,39,6.4,2629,9648,Mystery,2008,September
3694,383045,Toxic Desire: Addiction,ko,9648,2014-09-25,21,7.0,3,9648,Mystery,2014,September
3695,745,The Sixth Sense,en,9648,1999-08-06,33,7.9,10754,9648,Mystery,1999,August
3696,945657,Titanic 666,en,9648,2022-04-15,30,5.9,146,9648,Mystery,2022,April
3697,591274,Fear Street: 1978,en,9648,2021-07-08,33,7.2,1683,9648,Mystery,2021,July
3698,664469,Amsterdam,en,9648,2022-09-27,32,6.1,1156,9648,Mystery,2022,September
3699,445571,Game Night,en,9648,2018-02-15,29,6.9,5372,9648,Mystery,2018,February
3700,77,Memento,en,9648,2000-10-11,32,8.2,13721,9648,Mystery,2000,October
3701,617,Wild Things,en,9648,1998-03-20,23,6.3,1551,9648,Mystery,1998,March
3702,591273,Fear Street: 1994,en,9648,2021-06-28,35,6.7,2020,9648,Mystery,2021,June
3703,978783,A Day and a Half,sv,9648,2023-09-01,32,6.7,66,9648,Mystery,2023,September
3704,213,North by Northwest,en,9648,1959-07-08,28,8.0,3735,9648,Mystery,1959,July
3705,241848,The Guest,en,9648,2014-09-05,24,6.6,1757,9648,Mystery,2014,September
3706,426,Vertigo,en,9648,1958-05-28,28,8.2,5251,9648,Mystery,1958,May
3707,982752,American Carnage,en,9648,2022-07-15,26,6.0,79,9648,Mystery,2022,July
3708,522526,Mona Lisa and the Blood Moon,en,9648,2022-09-30,39,6.3,88,9648,Mystery,2022,September
3709,982620,Maneater,en,9648,2022-08-26,23,4.4,64,9648,Mystery,2022,August
3710,207932,Inferno,en,9648,2016-10-13,25,6.1,5887,9648,Mystery,2016,October
3711,996347,The Good Mother,en,9648,2023-08-31,26,4.1,9,9648,Mystery,2023,August
3712,22824,The Fourth Kind,en,9648,2009-11-06,23,6.3,1571,9648,Mystery,2009,November
3713,530254,The Witch: Part 1. The Subversion,ko,9648,2018-06-27,32,7.8,440,9648,Mystery,2018,June
3714,328387,Nerve,en,9648,2016-06-27,21,7.0,6555,9648,Mystery,2016,June
3715,1066298,Full River Red,zh,9648,2023-01-22,32,5.8,96,9648,Mystery,2023,January
3716,1903,Vanilla Sky,en,9648,2001-12-10,25,6.8,3803,9648,Mystery,2001,December
3717,846,The X Files,en,9648,1998-06-19,22,6.8,1451,9648,Mystery,1998,June
3718,963,The Maltese Falcon,en,9648,1941-10-18,22,7.7,1497,9648,Mystery,1941,October
3719,2666,Dark City,en,9648,1998-02-27,19,7.3,2516,9648,Mystery,1998,February
3720,1003813,Out of the Blue,en,9648,2022-08-26,28,6.1,69,9648,Mystery,2022,August
3721,2832,Identity,en,9648,2003-04-25,28,7.2,3501,9648,Mystery,2003,April
3722,118612,After,en,9648,2012-08-27,22,5.5,157,9648,Mystery,2012,August
3723,579047,Reminiscence,en,9648,2021-08-18,23,6.7,1558,9648,Mystery,2021,August
3724,661329,Riddled with Deceit: A Martha's Vineyard Mystery,en,9648,2020-02-23,19,7.5,30,9648,Mystery,2020,February
3725,471506,Greta,en,9648,2018-09-06,21,6.6,1203,9648,Mystery,2018,September
3726,30361,Save Me,en,9648,1994-01-01,34,4.4,19,9648,Mystery,1994,January
3727,622,The Ninth Gate,en,9648,1999-08-25,20,6.5,2714,9648,Mystery,1999,August
